question_id,answer
1000118153,BLACK SABBATH
1000118154,PARK LANE
1000118155,ST LOUIS
1000118156,BEADY EYE
1000118157,MARTIN BORMANN
1000118158,EGYPTIAN POUND
1000118159,RICHARD WAGNER
1000118160,BETTE DAVIS
1000118161,STONE ROSES
1000118162,KITTY HAWK
1000118163,THE TURN OF THE SCREW
1000118164,BRUCE SPRINGSTEEN
1000118165,COPENHAGEN
1000118166,RETRACTABLE ROOF
1000118167,PETER O'TOOLE
1000118168,THE PINK PANTHER
1000118169,MARSALA
1000118170,CHARTREUSE
1000118171,NIGHTJAR
1000118172,IRON MAIDEN
1000118173,INXS
1000118174,NIGHTINGALE
1000118175,VERA BRITTAIN
1000118176,CONCORD
1000118177,HELLO DOLLY
1000118178,NIGERIA
1000118179,PAUL DI RESTA
1000118180,HIGH SOCIETY
1000118181,CATHERINE THE GREAT
1000118182,CHRIS FROOME
1000118183,EVELYN WAUGH
1000118184,ACCRINGTON STANLEY
1000118185,SOMERSET
1000118186,DON FARDON
1000118187,(FRUIT) BAT
1000118188,GEORGI MALENKOV
1000118189,ALUMINIUM
1000118190,MARSUPIAL
1000118191,WILKIE COLLINS
1000118192,CALIGULA
1000118193,THE ALAWITES
1000118194,FINISTERRE
1000118195,STAFFORDSHIRE
1000118196,ISLE OF WIGHT
1000118197,BABYLON
1000118198,QATAR
1000118199,FIAT
1000118200,CAROL CLEVELAND
1000118201,O'BRIEN
1000118202,BOKO HARAM
1000118203,BERTOLT BRECHT
1000118204,JOE BIDEN
1000118205,DIONE
1000118206,STARLING
1000118207,WEST INDIES
1000118208,NICOLAS MADURO
1000118209,INVERNESS
1000118210,CHRIS PINE
1000118211,CROW
1000118212,STRONTIUM
1000118213,THANATOS
1000118214,GREGOR MENDEL
1000118215,HENRY VII
1000118216,1981
1000118217,9
1000118218,HONEYSUCKLE
1000118219,KATHRYN BIGELOW
1000118220,HIPPOCAMPUS
1000118221,LADY GAGA
1000118222,ELIZABETH I
1000118223,J M SYNGE
1000118224,WORCESTER
1000118225,REBECCA
1000118226,1953
1000118227,BATTLE OF WORCESTER
1000118228,HAROLD PINTER
1000118229,NORTHAMPTONSHIRE
1000118230,India
1000118231,Daniel Day-Lewis
1000118232,Dambusters Raid
1000118233,Marquis
1000118234,"Maryland, Virginia"
1000118235,Mansion House
1000118236,Waveney
1000118237,Finland
1000118238,1958
1000118239,Mark Haddon
1000118240,Hugh Jackman
1000118241,Patti Boyd
1000118242,Sheppey
1000118243,Argon
1000118244,Swaziland
1000118245,Bragg
1000118246,Tosca
1000118247,Charles Rennie Mackintosh
1000118248,Royal Assent
1000118249,"Connecticut, Massachusetts"
1000118250,Lambeth Palace
1000118251,Thailand
1000118252,Alexander Louis
1000118253,James Thomson
1000118254,Unst
1000118255,Portsea
1000118256,1927
1000118257,Clarice Cliff
1000118258,Nicholas Nickleby
1000118259,James I
1000118260,Burkina Faso
1000118261,Wren
1000118262,Erebus
1000118263,The Artist
1000118264,Pedro Alvares Cabral
1000118265,Mornay
1000118266,Hiawatha
1000118267,Estonia
1000118268,Cape of Good Hope
1000118269,Husky
1000118270,Sabre Tooth Tiger
1000118271,Japan
1000118272,20
1000118273,Meteorology
1000118274,Charles 2
1000118275,Elizabeth
1000118276,Beach Boys
1000118277,Anchors
1000118278,Gourd
1000118279,Dick Tracy
1000118280,Fortuna
1000118281,St Petersburg
1000118282,Walt Whitman
1000118283,(David) Garrick
1000118284,Italy
1000118285,Indonesia
1000118286,Jacob Schick
1000118287,Plum
1000118288,The Philadelphia Story
1000118289,Fish
1000118290,The Banana Splits
1000118291,Skye
1000118292,Brest
1000118293,Archbishop of Canterbury
1000118294,Egypt
1000118295,Neighbours
1000118296,River Danube
1000118297,The thin red line
1000118298,Irving Berlin
1000118299,Co. Antrim
1000118300,Breakfast at Tiffanys
1000118301,Ice Hockey
1000118302,Edinburgh
1000118303,Ronseal
1000118304,Caribbean
1000118305,Queen Victoria
1000118306,Chinook
1000118307,George Gershwin
1000118308,Bruce Wayne
1000118309,Apple
1000118310,Billy Bigelow
1000118311,Paul von Hindenburg
1000118312,St. Louis
1000118313,The O'Jays
1000118314,Cherries
1000118315,Co. Down
1000118316,Bridge on the River Kwai
1000118317,Badminton
1000118318,Bird
1000118319,Liverpool
1000118320,Ring Road
1000118321,Mel Blanc
1000118322,Camargue
1000118323,Venezuela
1000118324,The Channel Tunnel
1000118325,GENOA
1000118326,STEWART GRANGER
1000118327,DARREN LEHMANN
1000118328,CARISBROOKE
1000118329,EDWIN
1000118330,JAMIE CULLUM
1000118331,SPAIN
1000118332,PERSEUS
1000118333,SLOVENIA
1000118334,SILVER LININGS PLAYBOOK
1000118335,JAY-Z
1000118336,THE TAMING OF THE SHREW
1000118337,GIUSEPPE VERDI
1000118338,STANLEY SPENCER
1000118339,ONTARIO
1000118340,JANUARY
1000118341,MICHAEL FOOT
1000118342,JAMES MACMILLAN
1000118343,NICOSIA
1000118344,THE BRIDGE
1000118345,OCTOBER
1000118346,SIR JOHN HOUBLON
1000118347,GIOACHINO ROSSINI
1000118348,JOHN TAVENER
1000118349,OSCAR WILDE
1000118350,CROATIA
1000118351,THE BOSTON TEA PARTY
1000118352,LEDA
1000118353,HARRISON FORD
1000118354,GINGER ROGERS
1000118355,'N SYNC
1000118356,GETAFIX
1000118357,KENYA
1000118358,ST LOUIS
1000118359,NIMROD
1000118360,Hawthorn
1000118361,Chitty Chitty Bang Bang
1000118362,Richard III
1000118363,George
1000118364,Sauerkraut
1000118365,Edmonton
1000118366,Durham
1000118367,Genesis
1000118368,"Adele (Adkins), Paul Epworth"
1000118369,Back to the Future
1000118370,Mario Puzo
1000118371,Niels Bohr
1000118372,Clement Attlee
1000118373,Rochdale
1000118374,Jefferson Davis
1000118375,Breve
1000118376,Alec Douglas-Home
1000118377,Tagus
1000118378,Ernest Hemingway
1000118379,Sting
1000118380,Buddhism
1000118381,Mistle Thrush
1000118382,Donna Douglas
1000118383,Dandelion
1000118384,Piano
1000118385,Cold Comfort Farm
1000118386,Habsburg
1000118387,Toronto
1000118388,Great Gable
1000118389,Colombia
1000118390,Grand Duke
1000118391,The old American west
1000118392,George Smiley
1000118393,(Gare d') Austerlitz
1000118394,Double Vision
1000118395,London
1000118396,Chinese Giant Salamander
1000118397,Daniel Craig
1000118398,Coldplay
1000118399,Turkey
1000118400,Elbow
1000118401,Nicole Kidman
1000118402,Dan Brown
1000118403,Pole Vaulting
1000118404,Barbie Doll
1000118405,Malta
1000118406,The Krankies
1000118407,Root Beer
1000118408,(Joseph) Pilates
1000118409,Calf's Head
1000118410,Sainsbury's
1000118411,Italy
1000118412,Larch
1000118413,1964
1000118414,Sussex
1000118415,Curling
1000118416,Gloves
1000118417,Coffee
1000118418,The Head '
1000118419,SDP
1000118420,(Republic of) Yemen
1000118421,Gloucestershire
1000118422,Vodka
1000118423,Every Little Helps
1000118424,Kingsley Amis
1000118425,Ben Affleck
1000118426,Gibbs SR Toothpaste
1000118427,Mozambique
1000118428,Sri Lanka
1000118429,New York Giants
1000118430,Pandora
1000118431,Juniper
1000118432,Robin Williams
1000118433,Pan American Highway
1000118434,Cadillac
1000118435,Shaft
1000118436,Red Dragon
1000118437,Good Intentions
1000118438,Frédéric Auguste Bartholdi
1000118439,Chisholm Trail
1000118440,The Hobby
1000118441,Kevin
1000118442,Sergeant York
1000118443,Hieronymus Bosch
1000118444,Nicaragua
1000118445,Bombay Duck
1000118446,Dombey & Son
1000118447,Michael O'Leary
1000118448,Anne of Cleves
1000118449,Mercia
1000118450,Tequila
1000118451,Rumspringa
1000118452,Hugh Dowding
1000118453,Yorktown
1000118454,Bardsey
1000118455,Miss Jean Brodie
1000118456,William Wallace
1000118457,Ronseal
1000118458,Steppenwolf
1000118459,(Heart) Pacemaker
1000118460,Henning Mankel
1000118461,Salvador Dali
1000118462,Deep Throat
1000118463,Impedance
1000118464,Elastic
1000118465,Persephone
1000118466,Diphtheria
1000118467,Sony
1000118468,Cairnryan
1000118469,Joseph Lister
1000118470,Apollo
1000118471,Dragonfly
1000118472,Islay
1000118473,Lord Louis Mountbatten
1000118474,ALBANIA
1000118475,ISAAC PITMAN
1000118476,MONTGOMERY
1000118477,GEORGE
1000118478,THE ROCKY HORROR PICTURE SHOW
1000118479,THE CARPATHIA
1000118480,JIM LAKER
1000118481,OSCAR WILDE
1000118482,JERUSALEM
1000118483,URANUS
1000118484,THOUSAND ISLAND
1000118485,THE BELLS OF LONDON
1000118486,ANNE FRANK
1000118487,WRESTLING
1000118488,FAMILY FORTUNES
1000118489,BARRY MANILOW
1000118490,BOB DIAMOND
1000118491,THE CASUAL VACANCY
1000118492,ROME
1000118493,ALBERT EINSTEIN
1000118494,HENRY COOPER
1000118495,ISRAEL
1000118496,SALISBURY
1000118497,QUEENSTOWN
1000118498,ADOLF HITLER
1000118499,PIERCE
1000118500,OH CALCUTTA
1000118501,SENEGAL
1000118502,LEN HUTTON
1000118503,GOLDA MEIR
1000118504,T. E. LAWRENCE
1000118505,EMERALD
1000118506,INDONESIA
1000118507,BABES IN THE WOOD
1000118508,YOU'VE BEEN FRAMED
1000118509,FRED GOODWIN
1000118510,E L JAMES
1000118511,JOHN MILTON
1000118512,JOSEPH STALIN
1000118513,MICHEL PLATINI
1000118514,WASHINGTON DC
1000118515,50
1000118516,D
1000118517,WILTSHIRE
1000118518,JACK HOBBS
1000118519,Molly Weir
1000118520,Stella McCartney
1000118521,Moonraker
1000118522,10 pm
1000118523,1941
1000118524,Judy Finnigan
1000118525,(Flying) Squirrel
1000118526,Paul Ince
1000118527,Cause Celebre
1000118528,The Leiden Jar
1000118529,The Knight
1000118530,Betty's
1000118531,Matt Lucas
1000118532,Borodino
1000118533,Norman Wisdom
1000118534,Louisiana
1000118535,Tunisia
1000118536,The Rolling Stones
1000118537,Zamenhof
1000118538,Ralph Lauren
1000118539,Queen
1000118540,1943
1000118541,Bruce Willis
1000118542,Tiger
1000118543,Gianfranco Zola
1000118544,John Keats
1000118545,Belgium
1000118546,(Sir) George
1000118547,Spencer Percival
1000118548,W. C. Fields
1000118549,Justin Welby
1000118550,Mohammed Mursi
1000118551,Vinegar
1000118552,Come On
1000118553,Shetland
1000118554,Elizabeth Taylor
1000118555,Five Rivers
1000118556,Trevor Francis
1000118557,Earache
1000118558,New Guinea
1000118559,Bremen
1000118560,Warm Front
1000118561,Rome
1000118562,Turquoise
1000118563,Annapolis
1000118564,(International) Red Cross
1000118565,Paddington
1000118566,Morgan Freeman
1000118567,Karl Lagerfeld
1000118568,10 pin bowling
1000118569,William Tell
1000118570,Skoda
1000118571,Nose bleed
1000118572,Norway
1000118573,Nick Knowles
1000118574,Plymouth
1000118575,Dennis Wheatley
1000118576,Kingfisher
1000118577,South East Iceland
1000118578,San Jacinto
1000118579,Grant Wood
1000118580,David Bowie
1000118581,Dartmouth
1000118582,Alexandria
1000118583,Euston
1000118584,Anthony Hopkins
1000118585,Ghana
1000118586,Aubergine
1000118587,Alan Sillitoe
1000118588,Sean Connery
1000118589,Vitamin D
1000118590,Six
1000118591,Trigonometry
1000118592,Wedgwood
1000118593,Croquet
1000118594,Moscow
1000118595,Saxophone
1000118596,Scampi
1000118597,Robert Heinlein
1000118598,Isle of Man
1000118599,Sydney
1000118600,New York
1000118601,Noel Coward
1000118602,Priest
1000118603,28
1000118604,Wigan Casino
1000118605,Quality Street
1000118606,Eddie Braben
1000118607,Topiary garden
1000118608,Fry's
1000118609,Renoir
1000118610,Paul McCartney
1000118611,Yemen
1000118612,Starting the Great Fire of London
1000118613,Trilby
1000118614,Vienna
1000118615,York
1000118616,Kirov
1000118617,GERALD FORD
1000118618,NEW ZEALAND
1000118619,MATTHEW PARIS
1000118620,LEWIS CARROLL
1000118621,THE TREATY OF ROME
1000118622,PENGUINS
1000118623,BATTLE OF LEXINGTON AND CONCORD
1000118624,ARCHITECT
1000118625,DELPHI
1000118626,R. K. NARAYAN
1000118627,HARVARD
1000118628,EDWARD I
1000118629,JAMES CAGNEY
1000118630,HARRY S TRUMAN
1000118631,NEBRASKA
1000118632,JAVA
1000118633,PAINT YOUR WAGON
1000118634,VIC REEVES
1000118635,AGAMEMNON
1000118636,ZOG I
1000118637,SIR WILLIAM WALTON
1000118638,NECTAR
1000118639,JOEL CHANDLER HARRIS
1000118640,SIR FRANCIS GALTON
1000118641,THE RIVER CAM
1000118642,JACK KEROUAC
1000118643,JUAN MANUEL FANGIO
1000118644,DELAWARE
1000118645,HASIDISM
1000118646,JOHN CAGE
1000118647,EDWARD II
1000118648,ST LUCIA
1000118649,LANCELOT
1000118650,LACTOSE
1000118651,THE KEYSTONE COPS
1000118652,ODYSSEUS
1000118653,ST MORITZ
1000118654,EVELYN WAUGH
1000118655,LOUGH NEAGH
1000118656,MICHAEL FARADAY
1000118657,BARONESS ORCZY
1000118658,KHACHATURIAN
1000118659,NORWAY
1000118660,Yeomen of the Guard
1000118661,Suntory
1000118662,Philippe
1000118663,Willem-Alexander
1000118664,Kraft
1000118665,Ruddigore
1000118666,Leonardo da Vinci
1000118667,Benedict
1000118668,Six
1000118669,Four
1000118670,Gregory
1000118671,Cher
1000118672,Germany
1000118673,Philippa Gregory
1000118674,Paul McCartney
1000118675,Bread and honey
1000118676,Tony Abbott
1000118677,Kingdom of Heaven
1000118678,Jamaica
1000118679,Blackbird
1000118680,Oesophagus
1000118681,Oracle
1000118682,Odysseus
1000118683,Massachusetts
1000118684,Mississippi
1000118685,Achilles
1000118686,Diaphragm
1000118687,1984
1000118688,Mons
1000118689,Arctic Sunrise
1000118690,Dunlop
1000118691,Lanchester
1000118692,Buckingham Palace
1000118693,1989
1000118694,The Man From UNCLE
1000118695,Tom Clancy
1000118696,20p
1000118697,The Radetzky March
1000118698,Iain Banks
1000118699,The Invisible Man
1000118700,Burgess
1000118701,(Nathuram) Godse
1000118702,Organisation for the Prohibition of Chemical Weapons
1000118703,Yitzhak Rabin
1000118704,200
1000118705,Michael Owen
1000118706,Ajax
1000118707,Greg Rutherford
1000118708,Sarah Storey
1000118709,Brownlee
1000118710,Hawkshead
1000118711,Andy Warhol
1000118712,Aphrodite
1000118713,The Lady of Shallot
1000118714,Ilium
1000118715,Boston
1000118716,Bratislava
1000118717,Borneo
1000118718,Sutton Hoo
1000118719,Shepherd Neame
1000118720,Call the Midwife
1000118721,Christopher Nolan
1000118722,The Help
1000118723,The Hour
1000118724,The Fighter
1000118725,Ang Lee
1000118726,Gondola
1000118727,Repton
1000118728,Mussolini
1000118729,Actium
1000118730,Ares
1000118731,Macbeth
1000118732,Spain
1000118733,Algeria
1000118734,Salazar
1000118735,Neptune
1000118736,St Petersburg
1000118737,Gulf of Aden
1000118738,Silbury Hill
1000118739,The Pieta
1000118740,$20
1000118741,Saturnalia
1000118742,GUATEMALA
1000118743,RED BULL
1000118744,DAILY TELEGRAPH
1000118745,HOCKEY
1000118746,MIRIAM
1000118747,JOHN HUSTON
1000118748,OBOE
1000118749,OWLS
1000118750,BANDAR SERI BEGAWAN
1000118751,BRAMALL LANE
1000118752,DURHAM
1000118753,PORTUGAL
1000118754,A TOUCH OF CLASS
1000118755,DANA
1000118756,LEOPOLD
1000118757,WALLACE
1000118758,DORSET
1000118759,JOHANNES KEPLER
1000118760,ALBANIA
1000118761,DENIS HEALEY
1000118762,GABORONE
1000118763,WHITE CITY
1000118764,MADRID
1000118765,ONLY FOOLS AND HORSES
1000118766,MATELOT
1000118767,JACQUELINE WILSON
1000118768,COR ANGLAIS
1000118769,SIR TOBY BELCH
1000118770,HOWARDS END
1000118771,MARK WILLIAMS
1000118772,DAILY MIRROR
1000118773,USS MISSOURI
1000118774,LOIRE
1000118775,DUBLIN
1000118776,GENERAL SIKORSKI
1000118777,HINDUJA
1000118778,CHRIS HUHNE
1000118779,ERIC SPEAR
1000118780,RICHARD II
1000118781,FENCING
1000118782,MASSACHUSETTS
1000118783,SINGAPORE
1000118784,GOLD
1000118785,WILLIAM IV
1000118786,WOODY ALLEN
1000118787,AVIVA
1000118788,LUXEMBOURG
1000118789,SOMALIA
1000118790,THE EYE
1000118791,DUTCH
1000118792,HENRY WADSWORTH LONGFELLOW
1000118793,INSULIN
1000118794,CATCH ME IF YOU CAN
1000118795,TURKEY
1000118796,I SAW HER STANDING THERE
1000118797,SEVEN
1000118798,MARGARET BECKET
1000118799,THE BEE
1000118800,JOHN WILLIAMS
1000118801,JACK VETTRIANO
1000118802,HEREFORD
1000118803,29
1000118804,JACK STRAW
1000118805,PILTDOWN MAN
1000118806,ALAN BENNETT
1000118807,BERTIE AHERN
1000118808,MOSSAD
1000118809,CHARYBDIS
1000118810,BERKSHIRE
1000118811,BERNIE MADOFF
1000118812,300
1000118813,THE REFERENDUM PARTY
1000118814,RHEIMS
1000118815,HERCULE POIROT
1000118816,Yom Kippur
1000118817,Alfred Hitchcock
1000118818,Montpelier
1000118819,Exeter Chiefs
1000118820,Patrick O'Brian
1000118821,James I
1000118822,Venezuela
1000118823,Singapore
1000118824,Grigory
1000118825,Ginger wine
1000118826,Matthias
1000118827,Harriet Harman
1000118828,Mycology
1000118829,Frost
1000118830,Dogs
1000118831,Christopher Cockerell.
1000118832,4
1000118833,Gold
1000118834,Canada
1000118835,Portugal
1000118836,Japan
1000118837,David Cronenberg
1000118838,Newcastle Falcons
1000118839,Bernard Cornwell
1000118840,Henry VIII
1000118841,Abu Dhabi
1000118842,Erato
1000118843,Thomas Edward
1000118844,Adam
1000118845,Yvette Cooper
1000118846,The kidneys
1000118847,Rome
1000118848,Morse
1000118849,Leicester Square
1000118850,Frank Hornby
1000118851,3
1000118852,Silver
1000118853,Switzerland
1000118854,Hungary
1000118855,Madge
1000118856,Peru
1000118857,Marilyn Monroe
1000118858,Monty Python's Flying Circus
1000118859,LUZON
1000118860,MICHAEL D HIGGINS
1000118861,BOUVIER
1000118862,HUGH BONNEVILLE
1000118863,VANCOUVER
1000118864,AARON SORKIN
1000118865,SUNDERLAND
1000118866,PRINCE EDWARD
1000118867,ELIZABETH BARRETT BROWNING
1000118868,VOMITING
1000118869,LONDON
1000118870,JOHN REID
1000118871,NAPLES
1000118872,SLAVE
1000118873,DIMINUENDO
1000118874,NEW ZEALAND
1000118875,NOVA SCOTIA
1000118876,ARIADNE OLIVER
1000118877,TRACTORS
1000118878,THE READER
1000118879,FISHER
1000118880,SATURN
1000118881,BASEBALL
1000118882,ENRICO
1000118883,BERESFORD
1000118884,MATT GROENING
1000118885,LEIGH
1000118886,ALEXANDER POPE
1000118887,SOUTHERN
1000118888,GALILEO
1000118889,JAMES IV
1000118890,DREAMS
1000118891,SIR WILLIAM WALTON
1000118892,JOHN TYLER
1000118893,TUNIS
1000118894,KYUSHU
1000118895,WILLEM-ALEXANDER
1000118896,1926
1000118897,CLAIRE DANES
1000118898,THE O2 ARENA
1000118899,SPINNAKER TOWER
1000118900,MEMBER OF THE HOUSE OF KEYS
1000118901,HENRY SHRAPNEL
1000118902,JOSEPH HAYDN
1000118903,SUMATRA
1000118904,BEST MATE
1000118905,WAR OF THE AUSTRIAN SUCCESSION
1000118906,PRADA
1000118907,A SUBALTERN'S LOVE SONG
1000118908,JAGUAR
1000118909,HOWARD KEEL
1000118910,TALISKER
1000118911,POTASSIUM
1000118912,MARY MARTIN
1000118913,PAUL CEZANNE
1000118914,CLEMENT ATTLEE
1000118915,CANADA
1000118916,GREECE
1000118917,VINCENT O'BRIEN
1000118918,HONSHU
1000118919,JOHANNES BRAHMS
1000118920,BUDDHISM
1000118921,VANITY FAIR
1000118922,A MAN FOR ALL SEASONS
1000118923,BAHT
1000118924,RICHARD III
1000118925,THEO WALCOTT
1000118926,L'ELISIR D'AMORE
1000118927,BROTHERS IN ARMS
1000118928,PERCH
1000118929,PHILADELPHIA
1000118930,REGINALD HILL
1000118931,DENMARK
1000118932,CYPRUS
1000118933,MY LEFT FOOT
1000118934,BREAM
1000118935,TRUE BLUE
1000118936,RIGOLETTO
1000118937,TITUS
1000118938,BETTE DAVIS
1000118939,QUEEN ANNE
1000118940,TAKA
1000118941,TESS OF THE D'URBERVILLES
1000118942,JAPAN
1000118943,COMINO
1000118944,Hans Christian Andersen
1000118945,Manhattan
1000118946,The Who
1000118947,Kidney
1000118948,Stephen
1000118949,Lord Peter Wimsey
1000118950,AC/DC
1000118951,Dick Fosbury
1000118952,Exodus
1000118953,Potatoes
1000118954,Annie Oakley
1000118955,Kenya
1000118956,Dorset
1000118957,John Kerry
1000118958,Little and Large
1000118959,Philip Marlowe
1000118960,Dipper
1000118961,The Brothers Grimm
1000118962,Solferino
1000118963,Miriam
1000118964,The Heart
1000118965,Bubble & Squeak
1000118966,Iron Maiden
1000118967,Dick Francis
1000118968,Fortinbras
1000118969,(George) Canning
1000118970,John Betjeman
1000118971,Extremadura
1000118972,Hannover
1000118973,Haiti
1000118974,Gloucestershire
1000118975,Grand Theft Auto
1000118976,Bob Beamon
1000118977,Bunion
1000118978,Martina Navratilova
1000118979,Queens
1000118980,Russia
1000118981,Edgar Allen Poe
1000118982,Düsseldorf
1000118983,Tindall
1000118984,Johnnie Walker
1000118985,(Sir Edward) Grey
1000118986,Private Eye
1000118987,Seymour
1000118988,LIMERICK
1000118989,DAX
1000118990,MADNESS
1000118991,DAVID BOWIE
1000118992,RIVER SEVERN
1000118993,PROZAC
1000118994,AND
1000118995,STANLEY BALDWIN
1000118996,LEAD
1000118997,HERBERT HOOVER
1000118998,HYDERABAD
1000118999,"OH, DOCTOR BEECHING!"
1000119000,PIANO
1000119001,OXFORD
1000119002,MARTIN JOHNSON
1000119003,THE SILENCE OF THE LAMBS
1000119004,SHAFTESBURY AVENUE
1000119005,CHINA
1000119006,REVOLVER
1000119007,3
1000119008,MYCROFT
1000119009,ZINC
1000119010,BELFAST
1000119011,A FROG
1000119012,CAC
1000119013,BLONDIE
1000119014,RIVER WEAR
1000119015,(OIL OF) WORMWOOD
1000119016,COLCHESTER
1000119017,TEARS
1000119018,THE DICKIN MEDAL
1000119019,ARNOLD BENNETT
1000119020,HIGHGROVE HOUSE
1000119021,Professor Challenger
1000119022,Maria Muldaur
1000119023,Moses
1000119024,Longchamps
1000119025,Calf of Man
1000119026,New Zealand
1000119027,Yves St Laurent
1000119028,Stockport
1000119029,Cheshire
1000119030,St Thomas More
1000119031,Minerva
1000119032,Pyramus and Thisbe
1000119033,7
1000119034,Benny Goodman
1000119035,Charterhouse
1000119036,John Nash
1000119037,Austin Powers
1000119038,Peach
1000119039,Percy Bysshe Shelley
1000119040,Anita Ward
1000119041,Tasmania
1000119042,Southport
1000119043,Melanie Griffith
1000119044,Carrots
1000119045,Privet
1000119046,Oddjob
1000119047,Shropshire
1000119048,Terence Rattigan
1000119049,The Mousetrap
1000119050,4
1000119051,Be-bop
1000119052,(Eurasian) Wren
1000119053,Nottingham
1000119054,Dulwich
1000119055,Christopher Wren
1000119056,Hermione Granger
1000119057,John Hinckley
1000119058,Thomas
1000119059,Anton Chekhov
1000119060,Robert Harris
1000119061,Argentina
1000119062,Hubert Humphrey
1000119063,Julie Hesmondhalgh
1000119064,Hungary
1000119065,Ear
1000119066,1455
1000119067,Coulomb
1000119068,Rubber Soul
1000119069,Devon
1000119070,Albert Bridge
1000119071,Rembrandt
1000119072,Tiberius
1000119073,George Lucas
1000119074,4
1000119075,Old Trafford
1000119076,Tunisia
1000119077,Kenya
1000119078,Dinar
1000119079,Ian Duncan-Smith
1000119080,Yew
1000119081,Ermanno Wolf-Ferrari
1000119082,1975
1000119083,Vibraphone
